,event_uid,venue_uid,start_date,end_date,artist_list,num_artist,venue,coordinates,address,city,zip,url
9065,9277432,8582368,2015-09-17,2015-11-12,0,0,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9066,9401461,8582368,2018-04-09,2018-04-09,0,0,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9067,10531826,8582368,2018-11-08,2018-11-08,0,0,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9068,11923425,8582368,2017-05-15,2017-06-05,0,0,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9069,12106726,8582368,2018-09-07,2018-09-07,0,0,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9070,12161064,8582368,2019-03-29,2019-04-11,[4669349],1,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9071,12233819,8582368,2019-03-20,2019-03-20,0,0,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9072,12785239,8582368,2016-04-16,2016-04-16,0,0,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9073,14447803,8582368,2018-10-25,2018-11-03,0,0,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9074,15035618,8582368,2011-12-07,2011-12-07,"[3142084, 5843212, 8372492]",3,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9075,15166033,8582368,2018-10-16,2018-10-16,0,0,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9076,15180886,8582368,2015-12-04,2015-12-04,0,0,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9077,16367136,8582368,2016-02-18,2016-09-22,0,0,University of Houston School of Art (UH),"29.7248985,-95.3428602",4173 Elgin Street,Houston,77004.0,www.uh.edu/class/art/
9078,2907008,10362227,2015-12-31,2016-01-01,"[170349, 11318400, 11364310, 12657551]",4,Folklore Films Studio,"29.735307,-95.381246",4118 Fannin Street,Houston,77003.0,www.folklorefilms.org
9079,5565721,10362227,2015-10-10,2015-10-10,0,0,Folklore Films Studio,"29.735307,-95.381246",4118 Fannin Street,Houston,77003.0,www.folklorefilms.org
9080,11362614,10362227,2015-08-29,2015-08-29,"[5176352, 6325718, 11364310]",3,Folklore Films Studio,"29.735307,-95.381246",4118 Fannin Street,Houston,77003.0,www.folklorefilms.org
9081,2917158,4507326,2015-12-27,2015-12-27,0,0,AIG's Life Building,"29.7602556,-95.3947109",2727 Allen Parkway,Houston,77019.0,
9082,2923487,10716065,2012-04-21,2012-04-21,0,0,Space in Montrose,"29.7426143877551,-95.4021578571429",2608 Dunlavy Street,Houston,77006.0,www.whosinspace.com
9083,2972674,5292769,2011-07-08,2011-07-08,"[2479885, 6950050, 7045866, 7388459, 8599173, 13153125, 14668249, 16425487]",8,MegaHost Gallery,"29.734427,-95.389957",901 Richmond Avenue,Houston,77006.0,www.facebook.com/pages/MegaHost-Gallery/203711452992683
9084,2984792,12375000,2019-02-05,2019-05-05,[14425813],1,Menil Drawing Institute (Menil Collection),"29.7362167,-95.3969048",1412 West Main Street,Houston,77006.0,www.menil.org/drawing-institute
9085,12079387,12375000,2018-11-03,2019-01-27,[5835838],1,Menil Drawing Institute (Menil Collection),"29.7362167,-95.3969048",1412 West Main Street,Houston,77006.0,www.menil.org/drawing-institute
9086,2989697,10815468,2011-12-15,2012-01-21,[1045503],1,Hannah Bacol Busch Gallery,"29.743557,-95.4105962",2501 South Shepherd Drive,Houston,77019.0,
9087,3051594,12102841,2009-09-17,2009-10-08,"[8902533, 13011727]",2,Bluffer Gallery,"29.7251621,-95.344576",4800 Calhoun Road,Houston,77204.0,
9088,4630060,12102841,2010-04-29,2010-05-20,"[8902533, 15489542]",2,Bluffer Gallery,"29.7251621,-95.344576",4800 Calhoun Road,Houston,77204.0,
9089,8003073,12102841,2010-03-26,2010-04-23,"[1481418, 1883056, 3485525, 5656040, 7075595, 8320479, 9776006, 10292340, 11019937, 11160301, 13930608, 14038510, 14375654, 14822106, 14924476, 16769271]",16,Bluffer Gallery,"29.7251621,-95.344576",4800 Calhoun Road,Houston,77204.0,
9090,11568152,12102841,2010-02-26,2010-03-18,"[4199480, 8902533]",2,Bluffer Gallery,"29.7251621,-95.344576",4800 Calhoun Road,Houston,77204.0,
9091,3075282,5900037,2011-09-17,2011-09-18,[7038920],1,Abby Lee's Studio G,"29.758337,-95.350758755102",2020 Commerce Street,Houston,77002.0,
9092,3089032,2145467,2018-01-26,2018-01-26,[16316832],1,The Heights Theater,"29.8031919,-95.4050573",339 West 19th Street,Houston,77008.0,theheightstheater.com
9093,5324253,2145467,2019-04-13,2019-04-13,[14858028],1,The Heights Theater,"29.8031919,-95.4050573",339 West 19th Street,Houston,77008.0,theheightstheater.com
9094,7180721,2145467,2017-01-21,2017-01-21,[16316832],1,The Heights Theater,"29.8031919,-95.4050573",339 West 19th Street,Houston,77008.0,theheightstheater.com
9095,3103764,2882905,2010-07-10,2010-08-28,0,0,ArtHouston,,P.O. Box 980693,Houston,77098.0,www.arthouston.com
9096,3118752,15938756,2009-12-10,2010-01-07,[14496034],1,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9097,4315255,15938756,2009-07-09,2009-08-14,"[817010, 16581019]",2,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9098,4712445,15938756,2009-06-03,2009-06-30,[3530061],1,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9099,4928966,15938756,2009-02-28,2009-03-06,"[53685, 1900353, 2015184, 2890304, 4839053, 13781324]",6,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9100,6359024,15938756,2009-04-01,2009-04-30,"[1186541, 4907487, 13401496]",3,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9101,7597787,15938756,2009-04-09,2009-05-08,"[4805982, 12193599]",2,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9102,7838453,15938756,2013-05-23,2013-08-02,0,0,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9103,9128170,15938756,2008-08-21,2008-10-02,"[1454150, 11364310, 12657551, 15703754]",4,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9104,9898848,15938756,2010-07-29,2010-09-09,0,0,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9105,10705964,15938756,2009-09-03,2009-10-05,0,0,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9106,11224115,15938756,2010-10-14,2010-12-31,[1331631],1,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9107,12416151,15938756,2010-04-02,2010-04-30,[12582958],1,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9108,14367159,15938756,2013-04-19,2013-05-15,"[1302719, 2374632, 3778658, 3799729, 3846408, 5313711, 6239393, 6290153, 8100220, 8769220, 10803304, 12619981, 12709911, 12850344, 13129990, 13438909, 14496034]",17,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9109,14709874,15938756,2008-06-19,2008-08-08,"[1646761, 3766042, 3779587, 5184822, 7114532, 8851996, 9802973, 10518509, 11620402, 13547465, 14097142]",11,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9110,15797169,15938756,2008-11-06,2009-01-05,"[10866077, 12152326]",2,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9111,16020428,15938756,2011-09-08,2011-10-14,"[9324491, 13271356]",2,space125gallery (Houston Arts Alliance),"29.759979,-95.400484",3201 Allen Parkway,Houston,77019.0,www.haatx.com
9112,3144442,7832687,2012-03-13,2012-06-01,[9152327],1,Char Bar,"29.7626112653061,-95.361623877551",305 Travis Street,Houston,77002.0,
9113,3160881,9611157,2007-09-08,2007-10-17,[1099197],1,Watermark Fine Art,"29.7347099183673,-95.4197898163265",3503 Lake Street,Houston,77098.0,www.watermarkfineart.com
9114,3172766,9611157,2007-04-27,2007-05-30,0,0,Watermark Fine Art,"29.7347099183673,-95.4197898163265",3503 Lake Street,Houston,77098.0,www.watermarkfineart.com
9115,3689201,9611157,2007-07-14,2007-08-18,0,0,Watermark Fine Art,"29.7347099183673,-95.4197898163265",3503 Lake Street,Houston,77098.0,www.watermarkfineart.com
9116,11165019,9611157,2007-06-02,2007-07-10,[11767942],1,Watermark Fine Art,"29.7347099183673,-95.4197898163265",3503 Lake Street,Houston,77098.0,www.watermarkfineart.com
9117,12505835,9611157,2007-02-17,2007-03-21,[9432816],1,Watermark Fine Art,"29.7347099183673,-95.4197898163265",3503 Lake Street,Houston,77098.0,www.watermarkfineart.com
9118,13955843,9611157,2007-03-24,2007-04-21,0,0,Watermark Fine Art,"29.7347099183673,-95.4197898163265",3503 Lake Street,Houston,77098.0,www.watermarkfineart.com
9119,3205100,4333748,2019-08-17,2019-08-17,0,0,3809 Rosedale Street,"29.7146225,-95.3562586",3809 Rosedale Street,Houston,77004.0,
9120,3208968,11970300,2015-11-07,2015-11-07,[12738263],1,South Gessner Police Station,"29.6494973,-95.5283915",8605 Westplace Drive,Houston,77071.0,
9121,3214546,977086,2018-12-04,2018-12-04,0,0,1406 Indiana Street,"29.7496974,-95.3990683",1406 Indiana Street,Houston,77006.0,
9122,3265132,15322290,2014-03-11,2014-04-05,[8674763],1,Chinelli La Fratta Gallery,"29.7736166326531,-95.3761267142857",1813 Crockett Street,Houston,77007.0,
9123,3281407,2974930,2017-09-19,2017-09-19,0,0,Moores Opera House (UH),"29.7251621,-95.344576","3333 Cullen Boulevard, 120 School Of Music Building",Houston,77204.0,www.uh.edu/class/music/opera/about-us/opera-house/
9124,4407362,2974930,2015-09-16,2015-09-16,"[472004, 9969726]",2,Moores Opera House (UH),"29.7251621,-95.344576","3333 Cullen Boulevard, 120 School Of Music Building",Houston,77204.0,www.uh.edu/class/music/opera/about-us/opera-house/
9125,4474915,2974930,2018-02-09,2018-02-09,0,0,Moores Opera House (UH),"29.7251621,-95.344576","3333 Cullen Boulevard, 120 School Of Music Building",Houston,77204.0,www.uh.edu/class/music/opera/about-us/opera-house/
9126,8192871,2974930,2018-02-06,2018-02-06,0,0,Moores Opera House (UH),"29.7251621,-95.344576","3333 Cullen Boulevard, 120 School Of Music Building",Houston,77204.0,www.uh.edu/class/music/opera/about-us/opera-house/
9127,10089368,2974930,2014-09-10,2014-09-10,"[1324966, 3760125, 7225810, 7703576, 11124795, 15932551]",6,Moores Opera House (UH),"29.7251621,-95.344576","3333 Cullen Boulevard, 120 School Of Music Building",Houston,77204.0,www.uh.edu/class/music/opera/about-us/opera-house/
9128,13261136,2974930,2016-10-06,2016-10-06,[12438808],1,Moores Opera House (UH),"29.7251621,-95.344576","3333 Cullen Boulevard, 120 School Of Music Building",Houston,77204.0,www.uh.edu/class/music/opera/about-us/opera-house/
9129,14904967,2974930,2018-10-30,2018-10-30,0,0,Moores Opera House (UH),"29.7251621,-95.344576","3333 Cullen Boulevard, 120 School Of Music Building",Houston,77204.0,www.uh.edu/class/music/opera/about-us/opera-house/
9130,3291248,12611331,2019-01-26,2019-01-26,0,0,1508 Ridgewood,"29.752139,-95.4038217",1508 Ridgewood Street,Houston,77006.0,
9131,3317621,12482980,2015-02-27,2015-03-20,0,0,City Artworks,"29.794148,-95.483721",1330-R Wirt Road,Houston,77055.0,
9132,5481445,12482980,2015-04-18,2015-04-18,"[835790, 3636907]",2,City Artworks,"29.794148,-95.483721",1330-R Wirt Road,Houston,77055.0,
9133,3324796,10586287,2011-07-23,2011-07-23,"[1864704, 2337378, 3681533, 4091301, 8447258, 8683497, 8723609, 9479658, 10594684, 11388517, 13474239, 14570768, 14793152, 15139932]",14,The Audley Society,"29.7361883469388,-95.4262017755102",3231 Audley Street,Houston,77098.0,
9134,8745839,10586287,2010-05-22,2010-06-26,"[1159402, 8200502, 8674763, 12295909, 14000871]",5,The Audley Society,"29.7361883469388,-95.4262017755102",3231 Audley Street,Houston,77098.0,
9135,3361136,2681243,2017-05-06,2017-05-07,0,0,Post HTX,"29.7660696,-95.3645899",401 Franklin Street,Houston,77201.0,www.facebook.com/posthouston/
9136,7535502,2681243,2017-12-15,2017-12-17,0,0,Post HTX,"29.7660696,-95.3645899",401 Franklin Street,Houston,77201.0,www.facebook.com/posthouston/
9137,3363410,10070694,2018-04-20,2018-05-20,[2968524],1,River Oaks Bank Building,"29.7478512,-95.4183323",2001 Kirby Drive,Houston,77019.0,
9138,3365079,284892,2015-10-22,2015-10-31,[5249462],1,Menil Collection Bookstore (Menil Collection),"29.7379928,-95.39851405",1520 Sul Ross Street,Houston,77006.0,www.menil.org/visit/bookstorecomein.php
9139,3642769,284892,2013-02-23,2013-02-23,[2722797],1,Menil Collection Bookstore (Menil Collection),"29.7379928,-95.39851405",1520 Sul Ross Street,Houston,77006.0,www.menil.org/visit/bookstorecomein.php
9140,4818106,284892,2016-03-14,2016-03-14,"[9606475, 11615310]",2,Menil Collection Bookstore (Menil Collection),"29.7379928,-95.39851405",1520 Sul Ross Street,Houston,77006.0,www.menil.org/visit/bookstorecomein.php
9141,8557180,284892,2016-03-03,2016-04-03,[4756886],1,Menil Collection Bookstore (Menil Collection),"29.7379928,-95.39851405",1520 Sul Ross Street,Houston,77006.0,www.menil.org/visit/bookstorecomein.php
9142,8990200,284892,2012-11-16,2013-01-15,[12388894],1,Menil Collection Bookstore (Menil Collection),"29.7379928,-95.39851405",1520 Sul Ross Street,Houston,77006.0,www.menil.org/visit/bookstorecomein.php
9143,9795380,284892,2013-09-13,2013-09-13,"[3207232, 12176023, 14898463]",3,Menil Collection Bookstore (Menil Collection),"29.7379928,-95.39851405",1520 Sul Ross Street,Houston,77006.0,www.menil.org/visit/bookstorecomein.php
9144,10356930,284892,2012-02-04,2012-03-16,[15205179],1,Menil Collection Bookstore (Menil Collection),"29.7379928,-95.39851405",1520 Sul Ross Street,Houston,77006.0,www.menil.org/visit/bookstorecomein.php
9145,12048367,284892,2016-05-07,2016-05-07,0,0,Menil Collection Bookstore (Menil Collection),"29.7379928,-95.39851405",1520 Sul Ross Street,Houston,77006.0,www.menil.org/visit/bookstorecomein.php
9146,12688562,284892,2018-06-22,2018-06-22,0,0,Menil Collection Bookstore (Menil Collection),"29.7379928,-95.39851405",1520 Sul Ross Street,Houston,77006.0,www.menil.org/visit/bookstorecomein.php
9147,13947591,284892,2016-07-08,2016-08-07,[2844479],1,Menil Collection Bookstore (Menil Collection),"29.7379928,-95.39851405",1520 Sul Ross Street,Houston,77006.0,www.menil.org/visit/bookstorecomein.php
9148,13986649,284892,2016-02-26,2016-02-26,[6328118],1,Menil Collection Bookstore (Menil Collection),"29.7379928,-95.39851405",1520 Sul Ross Street,Houston,77006.0,www.menil.org/visit/bookstorecomein.php
9149,3405508,4331112,2016-01-13,2016-01-13,[13351447],1,Villains,"29.758545,-95.350777",2001 Commerce Street,Houston,77002.0,www.villainshouston.com
9150,3406099,11347050,2009-05-08,2009-06-22,[620934],1,Xnihilo Gallery,"29.750092,-95.3856178571429",2115 Taft Street,Houston,77006.0,www.xnil.org/v2/html/
9151,5426966,11347050,2009-10-09,2009-11-23,[603889],1,Xnihilo Gallery,"29.750092,-95.3856178571429",2115 Taft Street,Houston,77006.0,www.xnil.org/v2/html/
9152,7805586,11347050,2008-09-26,2008-10-13,0,0,Xnihilo Gallery,"29.750092,-95.3856178571429",2115 Taft Street,Houston,77006.0,www.xnil.org/v2/html/
9153,16074362,11347050,2010-01-14,2010-02-13,[6788738],1,Xnihilo Gallery,"29.750092,-95.3856178571429",2115 Taft Street,Houston,77006.0,www.xnil.org/v2/html/
9154,3452965,3555411,2015-06-05,2015-07-29,[7889095],1,The Record Ranch Gallery (Cactus Music),"29.7334905530965,-95.4108956164531",2110 Portsmouth Street,Houston,77098.0,www.cactusmusictx.com
9155,5615137,3555411,2009-10-30,2010-01-30,[7119277],1,The Record Ranch Gallery (Cactus Music),"29.7334905530965,-95.4108956164531",2110 Portsmouth Street,Houston,77098.0,www.cactusmusictx.com
9156,6266667,3555411,2010-10-23,2010-10-23,"[3662805, 7119277, 13795051, 13864730]",4,The Record Ranch Gallery (Cactus Music),"29.7334905530965,-95.4108956164531",2110 Portsmouth Street,Houston,77098.0,www.cactusmusictx.com
9157,7479647,3555411,2009-08-01,2009-10-31,[15032502],1,The Record Ranch Gallery (Cactus Music),"29.7334905530965,-95.4108956164531",2110 Portsmouth Street,Houston,77098.0,www.cactusmusictx.com
9158,8465070,3555411,2011-08-20,2011-08-20,"[1621059, 3838861]",2,The Record Ranch Gallery (Cactus Music),"29.7334905530965,-95.4108956164531",2110 Portsmouth Street,Houston,77098.0,www.cactusmusictx.com
9159,10052682,3555411,2010-05-08,2010-06-06,"[146933, 1621059, 2165450, 3838861, 4492351, 5753802, 9669891, 10404441, 14305399, 14361725, 15098194]",11,The Record Ranch Gallery (Cactus Music),"29.7334905530965,-95.4108956164531",2110 Portsmouth Street,Houston,77098.0,www.cactusmusictx.com
9160,10755558,3555411,2015-10-03,2015-10-03,[3441956],1,The Record Ranch Gallery (Cactus Music),"29.7334905530965,-95.4108956164531",2110 Portsmouth Street,Houston,77098.0,www.cactusmusictx.com
9161,13067464,3555411,2010-02-06,2010-04-30,[16070817],1,The Record Ranch Gallery (Cactus Music),"29.7334905530965,-95.4108956164531",2110 Portsmouth Street,Houston,77098.0,www.cactusmusictx.com
9162,15467687,3555411,2009-04-18,2009-05-31,"[683768, 4840872, 5124790, 8518973, 9992831, 10173849, 15715722]",7,The Record Ranch Gallery (Cactus Music),"29.7334905530965,-95.4108956164531",2110 Portsmouth Street,Houston,77098.0,www.cactusmusictx.com
9163,3489887,15425986,2009-12-04,2009-12-04,"[475887, 15918486]",2,Hermann Park Golf Course,"29.7137074,-95.3819023",2155 North Macgregor Drive,Houston,77004.0,www.hermannparkgc.com
9164,3489908,8532749,2016-03-05,2016-04-09,[7674702],1,Island Gallery,"29.3072118,-94.7953706",2328 Strand Street,Galveston,77550.0,
9165,3498802,4522702,2011-08-23,2011-08-23,0,0,Aurora Video Library,"29.7378765714286,-95.398009755102",1524 Sul Ross Street,Houston,77006.0,aurorapictureshow.org
9166,3698122,4522702,2012-04-11,2012-04-14,[16763017],1,Aurora Video Library,"29.7378765714286,-95.398009755102",1524 Sul Ross Street,Houston,77006.0,aurorapictureshow.org
9167,5501659,4522702,2011-10-16,2011-10-16,[14835739],1,Aurora Video Library,"29.7378765714286,-95.398009755102",1524 Sul Ross Street,Houston,77006.0,aurorapictureshow.org
9168,6789966,4522702,2011-09-25,2011-09-25,"[3642107, 4099215, 4652780, 13627891]",4,Aurora Video Library,"29.7378765714286,-95.398009755102",1524 Sul Ross Street,Houston,77006.0,aurorapictureshow.org
9169,13794636,4522702,2012-05-02,2012-05-02,"[7959929, 8505111]",2,Aurora Video Library,"29.7378765714286,-95.398009755102",1524 Sul Ross Street,Houston,77006.0,aurorapictureshow.org
9170,3516471,13787030,2015-09-11,2015-09-19,"[1966473, 4014364, 4314694, 6120160, 11279020]",5,4411 Montrose Boulevard,"29.7331773877551,-95.3910081836735",4411 Montrose Boulevard,Houston,77006.0,www.4411montrose.com
9171,6272445,13787030,2015-03-26,2015-03-28,"[2488147, 15489542, 16490069]",3,4411 Montrose Boulevard,"29.7331773877551,-95.3910081836735",4411 Montrose Boulevard,Houston,77006.0,www.4411montrose.com
